frame_idx,timestamp,landmarks_detected,elbow_angle,shoulder_angle,wrist_angle,knee_angle,trunk_rotation,torso_lean,contact_height,wrist_x,wrist_y,wrist_velocity
141,4.699989508928572,True,68.03756158177589,78.80325769890902,162.42308506680004,178.2112926119535,-13.197274422556404,7.095836463251198,0.012174457311630249,0.3620137870311737,0.35900819301605225,0.4115691210882867
142,4.733322767857143,True,69.22680787604371,79.17855592919251,162.70470501893627,176.93737482777274,-14.128845138653418,7.471014706524079,0.01198926568031311,0.36199742555618286,0.35874655842781067,0.33509940175077507
143,4.766656026785714,True,71.36954124954252,78.66663555470855,161.3619742647435,179.1720455067272,-14.10890978071862,7.67354781356035,0.010778278112411499,0.3620508909225464,0.3588930070400238,0.19136602596422536
144,4.799989285714286,True,73.74737857120417,80.50164569369825,160.3884102411873,176.72838031708653,-15.310395713145908,8.421638289971591,0.012574613094329834,0.3623300790786743,0.3561032712459564,3.576515249795142
145,4.833322544642857,True,75.90395015232592,81.40558388198413,164.2083506508541,174.37191887161575,-17.312649437425904,9.107497527485107,0.011546283960342407,0.36308297514915466,0.3556712567806244,0.7743652698083672
146,4.866655803571429,True,74.84942590420215,82.09391686663955,166.30915404833084,173.6443332299329,-19.159185486349273,10.147678334589674,0.010447859764099121,0.36321040987968445,0.3560045063495636,0.43631591420816934
147,4.8999890625,True,74.55663628608293,82.98174427722287,167.2378291203036,171.1180091027227,-20.21584581472507,10.89074415785439,0.00974246859550476,0.36320242285728455,0.35625118017196655,0.31579485703066396
148,4.933322321428571,True,74.72106654859351,82.93193095977819,168.05574698877194,166.53241043846862,-21.61472020136209,11.01442062650299,0.009508669376373291,0.36294224858283997,0.35571861267089844,0.7069562817933305
149,4.966655580357143,True,75.81260179835789,83.31167638620191,166.9572962125073,163.217124738266,-21.432978030620802,11.234892143748166,0.010220110416412354,0.3624318540096283,0.35461679100990295,1.457422428799606
150,4.999988839285714,True,75.17515476589034,82.95233410686927,166.92819422876863,154.39272597997171,-22.92572833479798,11.805693540877085,0.009868383407592773,0.3621528744697571,0.35325050354003906,1.7603454343838192
151,5.033322098214286,True,76.29856232578591,83.55143705785066,164.49692431234777,155.84774825147258,-23.425933089663317,12.12920994775019,0.009639501571655273,0.3617226183414459,0.3527020812034607,0.7672959872464835
152,5.066655357142857,True,76.80455010259207,84.86368113186242,162.88026751163952,151.83680164050713,-25.615460158158513,13.281271740514214,0.010391831398010254,0.36145564913749695,0.35193154215812683,1.0048460646852952
153,5.099988616071428,True,78.13999960171915,86.14191938828283,161.6168889785803,152.89217024543615,-26.721613002724624,13.931520801582089,0.010879486799240112,0.36146271228790283,0.3509680926799774,1.233225817579529
154,5.133321875,True,80.08372197911508,87.04708398912219,162.4407735000111,145.70615731749672,-29.058353020775,15.143668678779827,0.01082119345664978,0.36203697323799133,0.35002800822257996,1.2723624042853996
155,5.166655133928572,True,79.63549225005605,87.68154172260401,172.8710092030284,144.14527032662556,-31.723957041223017,16.426055692479565,0.010496288537979126,0.364172101020813,0.34939098358154297,1.740152311952373
156,5.199988392857143,True,78.52149541189041,87.3737213738157,169.00962766230893,141.43284749473406,-33.82073479812851,17.537383447865462,0.010448545217514038,0.36415329575538635,0.34854477643966675,1.0832297649706155
157,5.233321651785714,True,78.17653806663569,88.01381690383305,164.2620211014912,140.14234996989475,-35.64222309195321,18.43952115606358,0.010720252990722656,0.36462634801864624,0.34762996435165405,1.2194887583969438
158,5.266654910714286,True,77.3571958263556,86.97257665484625,165.39782711059877,129.87969898492085,-35.75892340547783,18.589647182521347,0.01029917597770691,0.3667938709259033,0.3473591208457947,1.5986590145028736
159,5.299988169642857,True,74.77659331030483,86.28553022739122,172.2963428964819,136.10622741129166,-36.75453269640748,18.830765922352914,0.009970933198928833,0.36829107999801636,0.34683677554130554,1.2684999832891564
160,5.333321428571429,True,75.36617273234549,85.30196466199057,168.71190602891002,138.40997215781098,-36.52295915724066,18.825716368860352,0.009577393531799316,0.36850249767303467,0.34679001569747925,0.1635649203418345
161,5.3666546875,True,75.56771708307389,85.98864499970736,166.65685221118457,138.80530614247874,-39.143461414082594,19.677841810886076,0.010062038898468018,0.36874186992645264,0.3456994593143463,1.4065115102072179
162,5.399987946428571,True,71.43837060921616,87.70735106617327,174.89810327837088,112.43601122589936,-43.875912319459914,21.864376505729094,0.010334432125091553,0.3711724877357483,0.34467291831970215,2.1884196447700974
163,5.433321205357143,True,70.51409698818,88.07310870233472,174.35336097673314,126.08983316287839,-43.96340725932984,22.043101686759446,0.010847777128219604,0.3719046413898468,0.3441605269908905,0.841451905347924
164,5.466654464285714,True,69.43668141933401,87.76788448416,171.8295565325266,114.85701172443976,-40.709047559187326,20.86954130623729,0.011298537254333496,0.37306150794029236,0.3429707884788513,1.7357748343896726
165,5.499987723214286,True,69.44299982384696,90.43560771974964,172.59202889221615,120.34674310161105,-45.45581152764828,22.502887363760642,0.01185750961303711,0.37354719638824463,0.3422073721885681,1.0378602276837943
166,5.5333209821428575,True,69.04705201347625,91.20115697173202,163.56016637778572,129.64694091172043,-47.8725495234482,22.78978087778316,0.012715309858322144,0.3737545907497406,0.3406960666179657,1.940225809894069
167,5.566654241071428,True,68.1933983426237,92.5096187993021,160.12240216972435,132.3845723241837,-50.26860338131209,23.485723435648005,0.013218879699707031,0.3745950162410736,0.33932727575302124,1.8536021650494914
168,5.5999875,True,64.62366343358136,93.20222640376184,161.52126528447323,134.34594933524107,-51.24328097048236,23.60289190455422,0.015862584114074707,0.3768441379070282,0.3359840512275696,4.575477500233038
169,5.633320758928572,True,62.075168068237325,93.73153483054521,164.0585030805949,135.25271795181143,-52.679469515123415,23.752347272419218,0.016521424055099487,0.3786618411540985,0.3348599076271057,1.9450607053065776
170,5.666654017857143,True,61.333147662912694,94.74088002653082,161.27818013901265,137.56377132095486,-51.918446356534176,23.138400432374933,0.01865360140800476,0.380234956741333,0.3324110805988312,3.332860951150031
171,5.6999872767857145,True,61.422773215821074,95.3818639269818,159.0365222455123,139.6676622883653,-50.35307034855593,22.263773367629142,0.01905849575996399,0.38098904490470886,0.33149686455726624,1.290018428636676
172,5.733320535714286,True,60.62391037339698,98.01457257801178,162.87525024911338,138.60285289737487,-51.58352052990858,23.22731042798005,0.018752843141555786,0.3827897012233734,0.33185291290283203,1.3742422402007315
173,5.766653794642857,True,58.28982461085349,98.672803759161,164.2844002562427,138.46701458520698,-51.38390830371232,22.627695639511792,0.01939535140991211,0.384432852268219,0.33015328645706177,2.4763979880098197
174,5.799987053571429,True,54.67388373871929,99.0292057870475,164.55423389102404,140.01295009758246,-52.072925141350595,22.262361936632065,0.019679129123687744,0.3857998847961426,0.32872146368026733,2.0803089422044327
175,5.8333203125,True,48.579573332584495,99.47500116818571,169.65286090710637,141.7454705496614,-52.19853379200143,21.76213104164001,0.01957988739013672,0.38782212138175964,0.32731765508651733,2.312731259917614
176,5.8666535714285715,True,47.33892878493742,99.3160368960245,171.80986700535524,143.5288051088448,-50.95223087155,20.539965971672633,0.020084768533706665,0.3886701762676239,0.3258121907711029,2.021420019405722
177,5.899986830357143,True,45.872779362447986,100.20054429198824,168.55950063127185,145.58548788783247,-51.74254547831313,19.986912380187974,0.021025747060775757,0.3901844024658203,0.3241157829761505,2.429735797927818
178,5.933320089285714,True,44.83717836208665,100.26795266950295,168.93428302979922,147.2005537105271,-48.493411949950726,18.355821313967457,0.020450323820114136,0.39109915494918823,0.3240688741207123,0.6613530537726054
179,5.966653348214286,True,44.6920302185849,100.69451291848505,167.27751516328073,146.35330413710292,-47.3856744055378,17.57115493095462,0.019648492336273193,0.39214760065078735,0.3240208625793457,0.7573782873045593
180,5.999986607142858,True,45.03375796574153,104.36420998724842,166.04393789056272,153.22997212018774,-53.117459591578694,19.108116424069035,0.019001036882400513,0.3928811252117157,0.3241937756538391,0.5726393474205285
181,6.0333198660714285,True,46.72967322371452,107.94635422281698,167.1612566219375,155.29455997743983,-62.315982791726384,20.89549151208418,0.01885133981704712,0.3934346139431,0.3241975009441376,0.398540413416744
182,6.066653125,True,47.0026702717589,108.70790194128614,166.57957636888042,154.0817686437763,-61.79127158370159,20.165210385804336,0.018272221088409424,0.3934064209461212,0.3238656520843506,0.4252512923441113
183,6.099986383928572,True,59.4283009396079,106.76274202913223,152.18684495973434,156.12162758848436,-57.8913199391194,17.589702134842536,0.017261534929275513,0.3930984139442444,0.3239574730396271,0.250984517177379
184,6.133319642857143,True,80.69872498484354,106.28521149738827,130.81528257529172,163.84551868537523,-59.39792790586837,14.579452658166021,0.015874415636062622,0.3945992887020111,0.3233506977558136,1.3307820181547265
185,6.166652901785715,True,126.94667792612081,104.13268119335325,89.33427151093295,168.96483947544027,-57.39758194804497,10.280538174012603,0.013760119676589966,0.39581218361854553,0.3236016035079956,0.9304670196371938
186,6.199986160714285,True,150.90694680470577,105.64085634591657,118.16645435007528,172.17143228567832,-50.407508163665554,7.404517765913266,0.015263915061950684,0.3958980143070221,0.3219056725502014,2.17167108191883
187,6.233319419642857,True,174.2756816643067,106.95581177286263,139.47288426323786,175.66719086463354,-46.763594931443805,4.190409435605697,0.013349413871765137,0.3984595537185669,0.3213364779949188,1.9829992989208594
188,6.266652678571429,True,148.74248026148894,106.87056599141968,119.86022835550783,179.92875490145425,-43.56134625049164,0.10368131378016157,0.013503283262252808,0.40279078483581543,0.31872043013572693,4.575771631418963
189,6.2999859375,True,83.34226360562742,106.92276375653546,74.49880997783762,177.22938817363246,-42.4436627072611,3.109357209292773,0.012557268142700195,0.4064396023750305,0.31817343831062317,2.718845212178015
190,6.3333191964285716,True,136.83984943103204,106.378850857439,145.67259258543095,176.612566146,-44.38806040136822,4.985594591220059,0.016416311264038086,0.41209331154823303,0.3123633861541748,8.478050859825352
191,6.366652455357143,True,174.78242480379552,107.01974721342452,152.78631388130833,175.76989684081906,-43.56462692976365,6.90850637613933,0.022190630435943604,0.41210657358169556,0.30570337176322937,8.524823768146193
192,6.399985714285714,True,173.67997318132578,106.29102419843707,136.30613032136236,179.5532785436287,-49.21297444687003,9.85786705766272,0.02621111273765564,0.412406325340271,0.3008654713630676,6.196272269096454
193,6.433318973214286,True,148.90653384912335,110.99164778068263,131.18677534961563,179.26996522955767,-48.861660412054064,11.203501676177025,0.026997148990631104,0.41083836555480957,0.29909491539001465,2.5319268907555004
194,6.466652232142858,True,151.87941897270503,109.74516001506191,134.13786603533242,179.75772087305288,-45.09455086174751,14.312392008230276,0.030547499656677246,0.40991464257240295,0.29552358388900757,4.6194323603962975
195,6.4999854910714285,True,140.99121696152952,119.40771405759031,142.52286401763547,178.234105012394,-42.24768922229379,15.059792187498918,0.0352632999420166,0.4093453288078308,0.2892220616340637,8.07635733728735
196,6.53331875,True,137.10177011962364,129.22217138813406,163.30580549251795,176.34870645681303,-39.897376513101214,16.26170253685168,0.04180625081062317,0.4210438132286072,0.28360551595687866,11.073828578838642
197,6.566652008928571,True,130.66760839901372,136.0473071794065,168.791919394966,175.88770271131935,-44.153990714838066,16.961725392665954,0.045742154121398926,0.42155787348747253,0.2789909839630127,5.918186050562156
198,6.599985267857143,True,132.5004920577194,139.38388315598021,169.35781332328713,171.9973224553882,-64.95348587789655,19.82654284342119,0.05081745982170105,0.4322719871997833,0.27436894178390503,9.721619277025557
199,6.633318526785715,True,120.04695180300942,153.4067427934144,162.20637099832408,171.18064224826324,-59.78761672236192,21.691320977280466,0.05787694454193115,0.43949559330940247,0.2676481604576111,10.052616175992908
200,6.6666517857142855,True,113.57909305694253,160.22555415598,152.23835533898247,169.83248639736053,-40.34929813780687,25.579200453816373,0.06620600819587708,0.44383323192596436,0.25958114862442017,10.787742338461188
201,6.699985044642857,True,115.61577088256905,158.27517792200408,156.29300235476407,166.25151948063333,-43.11189271453803,28.58550638880879,0.06988197565078735,0.45197567343711853,0.25582772493362427,7.579688285660573
202,6.733318303571429,True,123.37773699254987,155.88302886308486,153.11503351676654,163.34999998709483,-57.50767179245519,31.864866491055174,0.07595382630825043,0.46458563208580017,0.2499060183763504,11.827276248605994
203,6.7666515625,True,138.05680603190942,156.85889040797298,149.11195325914417,161.57999279282012,-76.18795752171424,33.093281102775144,0.08079145848751068,0.48369288444519043,0.24539156258106232,14.921536469825641
204,6.799984821428572,True,158.01966551210805,152.56327406780974,155.36561369129603,155.7876093212187,-145.23138541367956,35.48352097243874,0.08836567401885986,0.4996706247329712,0.23789405822753906,14.981324111939843
205,6.833318080357143,True,173.16167242761097,144.78198627238135,84.2566610317003,151.48172549353154,-151.62561349427278,39.161548439631126,0.08380948007106781,0.5148381590843201,0.24231977760791779,12.302494556253949
206,6.866651339285714,True,173.9107636682168,153.7854566185647,121.56040734932259,149.41012135122915,-151.22439911068187,38.340995447779136,0.0787229835987091,0.5214017629623413,0.24941527843475342,10.238175572811913
207,6.899984598214286,True,172.20968158008438,155.1737118593237,165.4845664991763,147.05133910344716,-145.92059642676585,39.46169891540322,0.08140143752098083,0.5368068814277649,0.24847844243049622,11.156318551075929
208,6.933317857142857,True,174.27572210222354,160.15040180155998,143.09289474321284,146.43353272599518,-149.26409389504474,40.37684527757577,0.08097207546234131,0.542930543422699,0.2519400119781494,6.250733768225877
209,6.966651116071429,True,165.61843151442525,165.26304836499222,159.5220055954767,146.89210486058474,-156.9362685270763,40.16327313321387,0.08023875951766968,0.5572779178619385,0.2525697350502014,10.361509237104853
210,6.999984375,True,163.09188840293066,169.51860022756344,162.61721096169998,142.93194367723487,-149.65663592364612,39.39454235255642,0.0793612003326416,0.5657615065574646,0.2533096671104431,6.181175711961378
211,7.033317633928571,True,159.77457603382942,172.90203609362638,170.07600453813075,142.27874589334755,-155.76884796996677,39.36208377833009,0.07881879806518555,0.5777087211608887,0.25359398126602173,8.609689247335902
212,7.066650892857143,True,163.58452515211798,177.75093656601538,163.3810738398877,140.06291771949358,-162.8157537911112,39.701843715216505,0.0798218846321106,0.5861898064613342,0.25390148162841797,6.119053466570176
213,7.099984151785715,True,167.38588379222026,177.2555862024072,156.23137917662908,142.28103711994524,-162.80462246358155,39.89829702114776,0.07648155093193054,0.5926216244697571,0.257414311170578,6.45469805498871
214,7.133317410714286,True,170.33141172268105,171.17318020190493,157.69890012611282,143.5236252110248,-155.41537280992932,39.40848010446314,0.07216978073120117,0.5996617078781128,0.2611554265022278,6.973112416520831
215,7.166650669642857,True,168.81922380109822,166.6711609276472,159.26443308833097,143.45282788228593,-151.7954400236652,39.21069821797117,0.06626242399215698,0.6098986864089966,0.26640766859054565,9.976125774695195
216,7.199983928571429,True,167.1143645744389,167.05440419584224,161.250433524906,141.8008848415731,-159.51336527352143,40.91769213604695,0.0592598021030426,0.6122716069221497,0.2733490765094757,9.047775675496569
217,7.2333171875,True,167.3791364543157,164.81016270533362,161.42812801221473,141.14554397849923,-164.69670544646226,41.80394084554267,0.05328986048698425,0.6166966557502747,0.27925726771354675,8.20621687977531
218,7.266650446428572,True,163.73290198431837,162.78728715426595,168.33450162099115,141.54417754935233,-162.34089614391866,42.14083687851885,0.047282874584198,0.6256192326545715,0.28556278347969055,10.31567106459526
219,7.299983705357143,True,164.08864461303455,160.19094854767752,160.36468908499694,142.45914963690083,-165.41424074488882,41.969683592680546,0.0438881516456604,0.6288226842880249,0.2897823452949524,5.8729121806360975
220,7.333316964285714,True,165.61343329192775,158.7379912411216,153.32663408253455,141.2497204764954,-162.55041891272617,42.49931135629731,0.04193410277366638,0.6334514021873474,0.29326269030570984,5.563483534650819
221,7.366650223214286,True,168.5932074184304,157.80580743436997,156.4133411005738,144.24499291360283,-157.0007573286642,43.18834646049346,0.040919750928878784,0.6312253475189209,0.29717904329299927,5.262919630727699
222,7.399983482142857,True,168.73875501589458,155.26570454917788,158.94467384140532,149.67424939952943,-154.4808901139518,43.607012325830475,0.03567466139793396,0.6376008987426758,0.30298638343811035,8.736538816191349
223,7.433316741071429,True,168.91666191409243,151.89359245690517,165.52227830973607,155.12582823879677,-156.96533819763147,43.27778939990406,0.028405100107192993,0.6361473798751831,0.31165462732315063,11.14459835002081
224,7.4666500000000005,True,168.70167044530578,148.89690931852573,165.07875489400263,160.81985315231591,-156.28697504291213,42.75011586722245,0.023429781198501587,0.6384087204933167,0.31866180896759033,9.115774034872452
225,7.499983258928571,True,169.42709208249263,145.40268927357437,163.93109818861313,159.519927055113,-156.4794439248493,41.642363588616746,0.019502073526382446,0.6385550498962402,0.3242496848106384,7.15325700084922
226,7.533316517857143,True,169.5915257669299,144.02143511978906,159.17345600184737,161.04838930009376,-148.46961293985626,41.84539127681559,0.016069382429122925,0.638923704624176,0.32925325632095337,6.410069450029823
227,7.566649776785715,True,168.8809069262131,145.63187462548476,157.83528126163662,160.8702658394546,-150.54829924250063,44.457218785781144,0.011725902557373047,0.6371987462043762,0.33487704396247864,7.304802930420184
228,7.599983035714286,True,170.73839436872456,141.80791209476226,156.8897085185068,159.35078909710884,-149.4961519822832,43.73319996452389,0.007230579853057861,0.6357699036598206,0.33964911103248596,6.1942738188226345
229,7.633316294642857,True,170.54693367000309,140.1761250168806,157.43761063252592,161.0641535560055,-150.94333785846285,43.84245230235904,0.0032418668270111084,0.6348483562469482,0.3442992866039276,5.989092607731476
230,7.666649553571428,True,168.84488841732508,139.66408441307212,160.49331004008906,162.00457382539383,-147.50669613207415,44.320132581691176,-0.0006293058395385742,0.6310946345329285,0.3502916991710663,8.13251477255483
231,7.6999828125,True,166.02029550382872,142.0167279252263,163.18104509759482,164.40242405517398,-152.9885303899618,46.69994448838007,-0.0037463009357452393,0.6272433400154114,0.3555856943130493,7.321719786838394
232,7.733316071428572,True,165.59457650716868,138.9909948231717,166.1754958686648,164.20761506831965,-142.06659375873224,45.796497667238675,-0.007872998714447021,0.6232442855834961,0.360500305891037,6.918339466294232
233,7.766649330357143,True,178.8410548931327,128.7645376529256,161.37763555587455,162.62929707698424,-140.51603111667583,45.58468095872619,-0.01450878381729126,0.6225475072860718,0.3678142726421356,9.375309724255194
234,7.799982589285714,True,178.35014001140462,130.10962811805317,156.32895805761007,163.3022800403457,-167.41701805624098,49.71514360271941,-0.01879596710205078,0.6222457885742188,0.37451690435409546,8.582118476518804
235,7.833315848214286,True,168.95716287920214,130.15743124423378,159.74259087568348,164.1271106787664,-160.18667674803078,49.14858878366468,-0.025294512510299683,0.6187950372695923,0.38216906785964966,10.104971502528501
236,7.866649107142857,True,164.03348408387862,127.97477030885744,174.58041453492262,163.4377039658625,-146.84080327600537,47.13692137199753,-0.028042525053024292,0.608559787273407,0.38389456272125244,7.693232294715648
237,7.899982366071429,True,168.13273588364865,122.64906796571539,179.15820234234806,162.84209980640676,-154.149818693124,45.962864045295454,-0.03044864535331726,0.6022437810897827,0.38668277859687805,5.780756209037123
238,7.9333156250000005,True,170.9683564723663,118.70518938826022,176.38438176907198,163.5030889241512,-177.00998097384553,45.98031059285943,-0.03359830379486084,0.5994048118591309,0.3929349482059479,8.259698165436184
239,7.966648883928571,True,172.23602980085286,115.51423242787482,173.30427407574786,164.015325817717,-172.16260764685086,44.94287093541299,-0.035898417234420776,0.5976927280426025,0.39647144079208374,4.691551789265139
240,7.999982142857143,True,177.96331808820028,106.53266609761462,164.74801649177834,161.5156689197571,-166.61479911197588,44.233451401724146,-0.038719356060028076,0.5922238826751709,0.40166211128234863,7.723208965124647
241,8.033315401785714,True,173.3863683977329,101.68425496529827,160.33608198043137,161.24707718236593,-166.5529194094899,44.10358436313309,-0.04142758250236511,0.5889834761619568,0.4071334898471832,7.381763793293881
242,8.066648660714286,True,174.83336633850553,104.25809958324014,173.07017268826098,162.73488097453188,-146.64800818753903,45.60548671629785,-0.04349476099014282,0.5850241780281067,0.4106079041957855,5.282470619287115
243,8.099981919642858,True,173.67361924338354,102.90242497686302,171.49027179364361,163.08501413528236,-134.74476322266733,45.13419287345578,-0.045401811599731445,0.584263801574707,0.413982093334198,4.353522498330764
244,8.13331517857143,True,178.69045274389362,94.57639979892096,176.09813104917558,163.2682083483464,-128.97937696040492,46.410032072773944,-0.050987184047698975,0.5811887383460999,0.42079201340675354,8.993487435577647
245,8.1666484375,True,177.08514583795306,92.29054596287467,161.55670205557894,161.91863737293482,-123.36534097406225,45.002464244397785,-0.05175855755805969,0.5775811672210693,0.4231043756008148,3.937932018366665
246,8.199981696428571,True,170.30034836696353,93.29425676276351,162.65996727321402,160.71796042689178,-119.2216720946613,44.54242314090979,-0.05092325806617737,0.5716140270233154,0.42499399185180664,4.930385153163344
247,8.233314955357143,True,173.82778800342504,86.5898659404805,176.95150116087098,158.91503896214493,-121.46478937796329,44.25356099826341,-0.0550118088722229,0.5673666000366211,0.43026813864707947,7.411276755915752
248,8.266648214285715,True,176.5222054961618,78.88739928294451,157.61044401836196,159.63344799917397,-117.02292501751838,44.165195995307286,-0.055309176445007324,0.5586215257644653,0.4341103434562683,7.98950989106297
249,8.299981473214286,True,177.21747905532297,74.23009731333124,179.82151806417585,158.99437560512447,-113.71649744394196,42.846016522366895,-0.056406110525131226,0.5553919076919556,0.4356749653816223,3.0688773268435225
250,8.333314732142858,True,128.65281900727038,33.15537193449927,147.87835412229154,157.62701427689512,-111.52386976857215,42.19756042563738,-0.057208478450775146,0.5492900609970093,0.4382970333099365,5.528629010046632
251,8.366647991071428,True,162.9939313276307,50.256780744132456,136.50847880126062,155.70906382625378,-111.21923909006901,41.27941902104253,-0.05782380700111389,0.5450276136398315,0.4392112195491791,3.2844784978317505
252,8.39998125,True,179.0649062009768,55.29814882723598,162.67013723973741,155.64727202403597,-114.2405514762321,40.77682907272068,-0.06017881631851196,0.5395970344543457,0.44205132126808167,5.338900515153005
253,8.433314508928571,True,170.7936546621488,58.46795652849406,178.4291495916172,154.66398717007536,-112.39109887703574,39.88463717099364,-0.06040191650390625,0.5385512709617615,0.44320327043533325,1.6556172816931816
254,8.466647767857143,True,172.10521938607835,52.249721036839745,155.5964572335118,152.36852610803635,-108.56569879433034,39.331840359617274,-0.06041410565376282,0.5346360802650452,0.4452924132347107,3.8855158223443254
255,8.499981026785715,True,171.43879046154387,50.21180957031241,159.77186164801853,151.21507864594113,-108.1679227958827,38.8658364405413,-0.05997723340988159,0.5325111150741577,0.4465155005455017,2.189012474971573
256,8.533314285714285,True,177.5965581602615,44.08732161533152,161.36073113175033,151.41535152844085,-109.01557035801804,39.4210627116854,-0.06210854649543762,0.5299105048179626,0.45123425126075745,6.323578125400981
257,8.566647544642857,True,178.36890179827424,40.101390819927545,179.52320746088247,151.56469096940287,-107.8031425186589,38.88124557022824,-0.06297898292541504,0.5272271633148193,0.45328488945961,3.259188619720592
258,8.599980803571428,True,178.95409392468784,37.32285957905914,179.3194033945301,151.57882665775065,-109.17963683382862,38.05651681290755,-0.06390747427940369,0.5253990888595581,0.45547810196876526,3.1005514013586204
259,8.6333140625,True,176.39159478046673,33.32418157741182,178.55507912245815,153.02507341773642,-107.93812308407163,37.27055339062752,-0.06592652201652527,0.5246497988700867,0.4593932032585144,5.0402850144534765
260,8.666647321428572,True,172.48406803288177,28.75814006887254,173.19537635886954,156.12574521471853,-103.82047799771019,36.67247817824866,-0.06760752201080322,0.5227449536323547,0.4635210931301117,5.458796240941095
261,8.699980580357144,True,175.25437137852052,24.859195557036028,177.12682812059666,157.6919149257241,-101.64948985945068,35.932840977446986,-0.06445267796516418,0.5183398723602295,0.46153220534324646,4.066988450119178
262,8.733313839285714,True,173.47485033909783,24.57022597455975,172.22056744961967,157.64225910162602,-101.38775492888345,35.39296284866537,-0.06646320223808289,0.5198530554771423,0.464338481426239,3.7536244253152264
263,8.766647098214285,True,171.8053985131299,23.103739826728336,169.59219647037065,155.52014689319816,-102.39961207251385,34.68469497333371,-0.06600573658943176,0.5201789140701294,0.4645014703273773,0.3139592574580367
264,8.799980357142857,True,169.3819328447951,21.223128750605657,169.90298146817636,156.46427004317064,-100.60419720290541,34.87697333536348,-0.0669083297252655,0.5196004509925842,0.4680374264717102,4.545146729169808
265,8.833313616071429,True,168.6192901396191,20.213064285848272,164.58091953571278,153.46425932285035,-100.30117589897668,35.62128318732188,-0.06624013185501099,0.519075334072113,0.4687528610229492,0.990735642811449
266,8.866646875,True,171.2752327250549,20.90431878621336,164.56969674290482,150.8799086945266,-100.2667950793705,36.472745963203145,-0.06635165214538574,0.519232451915741,0.4699897766113281,1.587288246720217
267,8.89998013392857,True,176.55228450445074,23.08501139867218,162.5160112465725,148.85734809852187,-104.08238302188784,37.68086502234381,-0.0669659674167633,0.5196638107299805,0.4716006815433502,2.085217253348528
268,8.933313392857142,True,176.8246523597321,25.799763023910295,158.2551330674849,147.16851098902572,-105.81272061608576,38.01364097627203,-0.06728959083557129,0.5201587080955505,0.47306028008461,1.90196250380722
269,8.966646651785714,True,170.60494128761994,29.042274379524187,161.53128436745808,145.20838568128934,-107.10907087809306,37.846953312510294,-0.0688726007938385,0.520512580871582,0.4751146733760834,2.641938005098453
270,8.999979910714286,True,168.54693263604284,29.818213244182914,165.21284975307174,144.14422834838965,-107.53651628274399,38.07650359730394,-0.06834354996681213,0.5207472443580627,0.47654953598976135,1.844379288465545
271,9.033313169642858,True,166.50472926246212,29.815975212397927,167.22226277075234,142.2062107897512,-107.84622645735354,38.084558439501045,-0.06804227828979492,0.5207383632659912,0.47721752524375916,0.8550501552629775
272,9.06664642857143,True,164.55925184394732,29.624639859920233,166.49131416922262,140.32572110731877,-105.59922897997922,37.994630947402165,-0.06716513633728027,0.5208600163459778,0.4785105288028717,1.6573607113271316
273,9.0999796875,True,162.78701004165285,29.600207911629802,175.93543259588088,138.03773243061596,-102.31609758457661,37.39312773241449,-0.06569167971611023,0.5207442045211792,0.48054829239845276,2.6096698989749973
274,9.133312946428571,True,162.06631668163305,29.606793865651078,178.0143098111411,134.70472375627224,-101.91770412715329,37.4990894540144,-0.06637999415397644,0.5217459797859192,0.48225393891334534,2.299287871401614
275,9.166646205357143,True,158.40692162290787,30.970693171939693,176.89172850402372,130.40855195088324,-99.44931708419091,37.62424098706815,-0.06743112206459045,0.5227324366569519,0.4848668575286865,3.4191188147334337
276,9.199979464285715,True,158.53913637455366,30.653195922566333,179.24488506948362,128.85604161147228,-97.91736763394366,37.614017305234924,-0.06729969382286072,0.5234941244125366,0.48653024435043335,2.1986303972434333
277,9.233312723214286,True,158.94819425681814,30.007651451499715,179.89724789756738,119.67349612497623,-96.35133841244125,37.77577572035946,-0.0672973096370697,0.5245014429092407,0.487863689661026,1.8545123215705612
278,9.266645982142856,True,163.33351947560024,28.63620984918039,175.52003170431126,115.95308161666628,-97.60273057208683,37.5979077213284,-0.06870535016059875,0.5266850590705872,0.48963770270347595,2.761895980769024
279,9.299979241071428,True,163.9515192912454,28.560650773961093,174.20910702130595,115.27058714568622,-98.18421804476455,37.758117798367145,-0.06838846206665039,0.5281651020050049,0.4907214045524597,1.749206131547376
